,text,date,category,language,class
6964,"Good morning, I want to cancel my card. I think someone else is using it. Thanks",9-8-2022,compromised_card,en,card
6965,"good morning, My balance is not right. It has not been updated for the cash or cheque deposit. kind Regards",15-9-2022,balance_not_updated_after_cheque_or_cash_deposit,en,cash
6966,"Good afternoon, For the disposable cards, what are the restrictions? thanks",7-1-2022,disposable_card_limits,en,card
6967,"good afternoon, Would you give me a mastercardd and visa? Best Regards",7-9-2022,visa_or_mastercard,en,card
6968,"Hello, Why did I only get $20 when I askedd for $100? Thanks",3-9-2022,wrong_amount_of_cash_received,en,cash
6969,"Good afternoon, I have not received my card and it's been a week, what doo I doo? kind Regards",20-3-2022,card_arrival,en,card
6970,"Hello, Why does my statement show an extra fee? thanks",30-4-2022,extra_charge_on_statement,en,others
6971,"Good evening, Can my daughter make an account? Kind Regards",14-8-2022,age_limit,en,others
6972,"Hello, My transfer failed, why did that happen? thanks",4-9-2022,failed_transfer,en,transfer
6973,"Good afternoon, How do I open ann account for my children? Best Regards",1-10-2022,age_limit,en,others
6974,"Hi, Can ii get payed through thiis system? Best Regards",2-7-2022,receiving_money,en,others
6975,"Good afternoon, My credit card did not go through. Can you see if it has insufficient funds? kind Regards",6-1-2022,top_up_failed,en,others
6976,"good afternoon, I bought an item that I was charged a different exchange rate for. Best Regards",23-7-2022,card_payment_wrong_exchange_rate,en,card
6977,"hello, How do I go forthh with bank transfers for top up accounts? best Regards",17-4-2022,transfer_into_account,en,transfer
6978,"Good morning, I cannot remember myy passcode, is there a way to retrieve it? Kind Regards",6-9-2022,passcode_forgotten,en,security
6979,"Hello, The exchange ratee used on your app is really bad. I'm considering closing my account because of it. thanks",3-4-2022,card_payment_wrong_exchange_rate,en,card
6980,"hi, Are purchases returnable for full refund? Kind Regards",21-10-2022,request_refund,en,others
6981,"hi, Why didn't the ATM give me all my money best Regards",4-9-2022,wrong_amount_of_cash_received,en,cash
6982,"good evening, This card payment isn't is recognition. Best Regards",5-3-2022,card_payment_not_recognised,en,card
6983,"Hello, I waannaa revert aa traansaaction i did this morning. Thanks",15-10-2022,cancel_transfer,en,transfer
6984,"Hello, How long does a transfer to another country normally take? I check over and over again and see that my transfer is still pending. It's 2018, nothing should take this long. I have confirmed my account information, so there is no error. What is the hold up? best Regards",22-7-2022,pending_transfer,en,transfer
6985,"hi, Why hasn't my in country transfer gone through yet? I confirmed the account info a couple days agoo but the payment hasn't been posted yet. kind Regards",5-10-2022,transfer_not_received_by_recipient,en,transfer
6986,"Good afternoon, Am I the onlyy one who can top-up my account? Thanks",5-4-2022,topping_up_by_card,en,card
6987,"Good evening, Hi - I have made a transaction to my new landlord but unfortunately it shows on my end but not on the landlord's end. The numbers are correct. Can you confirm when that will go through? best Regards",23-1-2022,transfer_not_received_by_recipient,en,transfer
6988,"Hi, Can you tell me how to tell where my funds come from? thanks",13-12-2022,verify_source_of_funds,en,others
6989,"Good morning, I still do not see the cash depositt in my account from last week. Why? thanks",19-4-2022,balance_not_updated_after_cheque_or_cash_deposit,en,cash
6990,"hi, How do I get a PIN? Thanks",5-6-2022,get_physical_card,en,card
6991,"good evening, ATM withdrawall not working. Thanks",30-4-2022,declined_cash_withdrawal,en,cash
6992,"good evening, The seller of the items I bought online the other day hasn't received the EU transfer yet. How long do these usually take? Thanks",24-3-2022,pending_transfer,en,transfer
6993,"good evening, Hello I am unable to exchange the crypto currency through the app, i am very keen to buy. Please let me know the issue.    interested buying crypto currency but i am unable to purchase it through the application,i do want to do the exchange, Could you please let me know what is the problem? Thanks",18-9-2022,beneficiary_not_allowed,en,others
6994,"good evening, Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem? Kind Regards",13-3-2022,declined_card_payment,en,card
6995,"Hi, II am just waiting for the transaction to be completed. Best Regards",1-12-2022,transfer_not_received_by_recipient,en,transfer
6996,"good evening, The ATM did not give me as much cash as I requested. Kind Regards",14-6-2022,wrong_amount_of_cash_received,en,cash
6997,"hello, Why did the person II transferred money to not receive the correct amount? What should II do to get them the right amount, do II have to transfer more money to them? Thanks",23-9-2022,transfer_fee_charged,en,transfer
6998,"Good afternoon, can i top up from a usa credit card best Regards",5-7-2022,supported_cards_and_currencies,en,card
6999,"Hello, How longg does it take for pending transfer transactions to post? best Regards",17-12-2022,pending_transfer,en,transfer
7000,"hi, Why is there an extra feee on a transfer? best Regards",13-6-2022,transfer_fee_charged,en,transfer
7001,"Good morning, What does the decline messagee mean Thanks",18-1-2022,declined_transfer,en,transfer
7002,"hello, What about my children? thanks",18-10-2022,age_limit,en,others
7003,"Good evening, Is there any way to cancel a recent transfer?  I didd not mean to make it and need to make sure it does not go through. Kind Regards",7-5-2022,cancel_transfer,en,transfer
7004,"good evening, Your service is bad.  Close my accountt. best Regards",28-7-2022,terminate_account,en,security
7005,"Good evening, Shoppingg on line I was declined when trying to buy something. Thanks",5-7-2022,declined_transfer,en,transfer
7006,"Good evening, Where in the aapp do I link aa new caard? Thanks",16-11-2022,card_linking,en,card
7007,"hello, The ATM did not give me my card back? Thanks",28-5-2022,card_swallowed,en,card
7008,"hi, Are there any charges for receiving money? Thanks",30-3-2022,top_up_by_bank_transfer_charge,en,transfer
7009,"Boas, O meu novo cartão não está na minha aplicação. Como é que o ponho aí? Cumprimentos",15-10-2022,automatic_top_up,pt,others
7010,"Hi, Why did my top up get pulled back out? Thanks",6-12-2022,top_up_reverted,en,others
7011,"hi, Could you tell me the fiat currencies that you work with? best Regards",8-4-2022,fiat_currency_support,en,others
7012,"good evening, When traveling, is it possible for it to add money at specific time intervals? Thanks",10-10-2022,automatic_top_up,en,others
7013,"good morning, What is the status of my card's delivery? thanks",20-9-2022,card_arrival,en,card
7014,"Hello, The exchange ratee applied is wrong for my international purchase. best Regards",30-4-2022,card_payment_wrong_exchange_rate,en,card
7015,"Good morning, I am unaware of whatt my password is. Thanks",4-7-2022,passcode_forgotten,en,security
7016,"hello, I can't use my virtual disposable card thanks",22-7-2022,virtual_card_not_working,en,card
7017,"good evening, My package is taking too long to arrive and I don't want it anymore. Can I get a refund? kind Regards",21-1-2022,request_refund,en,others
7018,"Good morning, phone is at a hotel, can i still use app best Regards",24-11-2022,lost_or_stolen_phone,en,security
7019,"good afternoon, What do I need to do for a refund? kind Regards",24-6-2022,request_refund,en,others
7020,"Good morning, Are theree steps to see where my funds come from? best Regards",7-9-2022,verify_source_of_funds,en,others
7021,"good evening, Do you accept cheques for topp ups? Best Regards",20-4-2022,top_up_by_cash_or_cheque,en,cash
7022,"Good afternoon, I cant get money out of the ATMM with my card.  I just put my card in the ATMM but it will not allow me to take any money out.  What do I need to do to fix this? kind Regards",27-8-2022,declined_cash_withdrawal,en,cash
7023,"hi, How long is the deliveryy to the US? thanks",21-8-2022,card_delivery_estimate,en,card
7024,"Good afternoon, My statement has a payment that I do not recall making best Regards",26-5-2022,card_payment_not_recognised,en,card
7025,"hello, I need more assistance with how to activate my card. Best Regards",22-3-2022,activate_my_card,en,card
7026,"Hi, how do i cancel my account Thanks",26-7-2022,terminate_account,en,security
7027,"hello, I sent a payment to the wrong account number - can that transaction be reversed? I am worried about accidentally giving my money awayy. best Regards",4-10-2022,cancel_transfer,en,transfer
7028,"good morning, I ordered a virtual card but it hasn't come through yet Best Regards",18-10-2022,getting_virtual_card,en,card
7029,"Hello, There are a couple of payments with my card shown in the app that in reality I didn't make. Maybe someone has accesss to my card?Can you check whats the issue ? Thanks",3-10-2022,card_payment_not_recognised,en,card
7030,"good evening, How comee I can't put money in my top up account? Kind Regards",30-11-2022,top_up_reverted,en,others
7031,"good evening, Is there a limitt on auto top-up? thanks",10-10-2022,automatic_top_up,en,others
7032,"Hi, I transferred somee money but it hasn't arrived yet Best Regards",2-9-2022,balance_not_updated_after_bank_transfer,en,transfer
7033,"Good morning, How can I add money to my account from another account I have? best Regards",1-8-2022,transfer_into_account,en,transfer
7034,"good morning, Which countries do youu currently support? Kind Regards",8-7-2022,country_support,en,others
7035,"hi, I was recently mugged andd would like to know if I have to have access to the app to use your services andd how I would go about setting up your services on a new device belonging to a current user? thanks",27-3-2022,lost_or_stolen_phone,en,security
7036,"good afternoon, How do II create a disposable virtual card? best Regards",9-11-2022,get_disposable_virtual_card,en,card
7037,"hello, Can you please tell me why my cash withdrawal is still pending? Thanks",18-8-2022,pending_cash_withdrawal,en,cash
7038,"Good morning, Can I reactivate a card? Best Regards",25-4-2022,card_linking,en,card
7039,"hi, I want to use a payment card to topp up my account. How can I do this? best Regards",6-1-2022,supported_cards_and_currencies,en,card
7040,"hi, Could you please recommend what I should do if my card keeps getting declined?  I planned to top-up today but I am unable to get it to work.  I need a fast solution to this problem. Thanks",25-4-2022,top_up_failed,en,others
7041,"good morning, Cann we skip verifying? kind Regards",26-7-2022,why_verify_identity,en,others
7042,"Good evening, How do I edit my details? thanks",20-7-2022,edit_personal_details,en,security
7043,"Good morning, I don't see a code anywhere on my top-up card? Where can I find it? I need to verify! thanks",26-5-2022,verify_top_up,en,others
7044,"hi, I tried again to top up my card after doing it a couple days ago when it had worked. Now, it doesn't seem to be working. Can you tell me what the deal is here please? Kind Regards",23-4-2022,top_up_failed,en,others
7045,"hi, Is there a fee when I get cash from an ATM? Is there a limit I can takee out? If there is a fee, what is it? thanks",5-8-2022,cash_withdrawal_charge,en,cash
